year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2019.0,spring,LMS,1,G Rex,J Team,1.0,39:42,OK,blue,GRX,   DEFEAT   ,68.8k,19,  4 ,  0 ,  0 ,  4 ,  1 ,Irelia,Viktor,Lucian,Zoe,Galio
2019.0,spring,LMS,1,G Rex,J Team,1.0,39:42,OK,red,JT,   VICTORY   ,71.4k,17,  8 ,  1 ,  1 ,  1 ,  0 ,Cassiopeia,Aatrox,Khazix,Kaisa,Sivir
2019.0,spring,LMS,1,G Rex,J Team,2.0,37:36,OK,blue,JT,   VICTORY   ,70.7k,15,  9 ,  2 ,  1 ,  5 ,  1 ,Lissandra,Galio,Sion,Sejuani,Zac
2019.0,spring,LMS,1,G Rex,J Team,2.0,37:36,OK,red,GRX,   DEFEAT   ,63.3k,14,  1 ,  0 ,  0 ,  1 ,  0 ,Aatrox,Cassiopeia,Lucian,Yasuo,Akali
2019.0,spring,LMS,1,AHQ,MAD Team,1.0,38:07,OK,blue,AHQ,   DEFEAT   ,62.1k,6,  4 ,  0 ,  1 ,  2 ,  0 ,Irelia,Camille,Zoe,Xayah,XinZhao
2019.0,spring,LMS,1,AHQ,MAD Team,1.0,38:07,OK,red,MAD,   VICTORY   ,72.1k,19,  7 ,  1 ,  1 ,  3 ,  1 ,Cassiopeia,Akali,Lucian,Thresh,Alistar
2019.0,spring,LMS,1,AHQ,MAD Team,2.0,28:55,OK,blue,MAD,   VICTORY   ,55.1k,13,  9 ,  2 ,  1 ,  1 ,  1 ,Akali,Lucian,Camille,Zoe,Lissandra
2019.0,spring,LMS,1,AHQ,MAD Team,2.0,28:55,OK,red,AHQ,   DEFEAT   ,45.5k,3,  3 ,  0 ,  0 ,  3 ,  0 ,Cassiopeia,Aatrox,Irelia,XinZhao,Nocturne
2019.0,spring,LMS,1,Alpha Esports,Dragon Gate Team,1.0,23:20,OK,blue,ALF,   DEFEAT   ,39.0k,5,  3 ,  0 ,  0 ,  1 ,  0 ,Akali,Cassiopeia,Irelia,Sion,LeeSin
2019.0,spring,LMS,1,Alpha Esports,Dragon Gate Team,1.0,23:20,OK,red,DG,   VICTORY   ,47.5k,11,  9 ,  1 ,  1 ,  2 ,  1 ,Aatrox,Galio,Camille,Varus,Ezreal
2019.0,spring,LMS,1,Alpha Esports,Dragon Gate Team,2.0,43:25,OK,blue,ALF,   VICTORY   ,86.3k,23,  8 ,  1 ,  1 ,  2 ,  0 ,Lucian,Cassiopeia,Nidalee,Xayah,LeeSin
2019.0,spring,LMS,1,Alpha Esports,Dragon Gate Team,2.0,43:25,OK,red,DG,   DEFEAT   ,75.6k,12,  10 ,  2 ,  1 ,  3 ,  1 ,Aatrox,Galio,Camille,Alistar,Morgana
2019.0,spring,LMS,1,Alpha Esports,Dragon Gate Team,3.0,21:05,OK,blue,ALF,   DEFEAT   ,32.8k,2,  1 ,  0 ,  0 ,  0 ,  1 ,Lucian,Nidalee,Cassiopeia,Rakan,Braum
2019.0,spring,LMS,1,Alpha Esports,Dragon Gate Team,3.0,21:05,OK,red,DG,   VICTORY   ,46.0k,16,  9 ,  1 ,  0 ,  2 ,  0 ,Aatrox,Irelia,Galio,XinZhao,Camille
2019.0,spring,LMS,1,Hong Kong Attitude,Flash Wolves,1.0,27:03,OK,blue,HKA,   DEFEAT   ,44.9k,1,  2 ,  0 ,  0 ,  1 ,  0 ,Camille,Sion,Galio,Alistar,Thresh
2019.0,spring,LMS,1,Hong Kong Attitude,Flash Wolves,1.0,27:03,OK,red,FW,   VICTORY   ,57.3k,14,  9 ,  2 ,  1 ,  3 ,  1 ,Cassiopeia,Aatrox,Zoe,Morgana,Lucian
2019.0,spring,LMS,1,Hong Kong Attitude,Flash Wolves,2.0,32:10,OK,blue,HKA,   VICTORY   ,61.2k,12,  10 ,  1 ,  2 ,  2 ,  0 ,Sion,XinZhao,Alistar,Braum,Irelia
2019.0,spring,LMS,1,Hong Kong Attitude,Flash Wolves,2.0,32:10,OK,red,FW,   DEFEAT   ,52.7k,4,  5 ,  0 ,  0 ,  2 ,  1 ,Cassiopeia,Aatrox,Camille,Ezreal,Varus
2019.0,spring,LMS,1,Hong Kong Attitude,Flash Wolves,3.0,27:12,OK,blue,FW,   VICTORY   ,54.9k,12,  7 ,  1 ,  1 ,  2 ,  0 ,Jayce,Galio,Lissandra,Braum,Rakan
2019.0,spring,LMS,1,Hong Kong Attitude,Flash Wolves,3.0,27:12,OK,red,HKA,   DEFEAT   ,44.3k,2,  0 ,  0 ,  0 ,  0 ,  1 ,Cassiopeia,Aatrox,Akali,Leblanc,XinZhao
2019.0,spring,LMS,1,J Team,AHQ,1.0,43:22,OK,blue,JT,   VICTORY   ,78.2k,10,  11 ,  2 ,  2 ,  4 ,  0 ,XinZhao,Rakan,Lissandra,Soraka,Alistar
2019.0,spring,LMS,1,J Team,AHQ,1.0,43:22,OK,red,AHQ,   DEFEAT   ,70.7k,10,  2 ,  0 ,  0 ,  2 ,  1 ,Cassiopeia,Irelia,Aatrox,Vladimir,Zoe
2019.0,spring,LMS,1,J Team,AHQ,2.0,31:11,OK,blue,AHQ,   DEFEAT   ,46.7k,4,  0 ,  0 ,  0 ,  1 ,  0 ,Irelia,Lucian,Rakan,Morgana,TahmKench
2019.0,spring,LMS,1,J Team,AHQ,2.0,31:11,OK,red,JT,   VICTORY   ,61.8k,14,  11 ,  2 ,  1 ,  3 ,  1 ,Aatrox,Cassiopeia,Urgot,Vladimir,Alistar
2019.0,spring,LMS,1,Flash Wolves,MAD Team,1.0,28:43,OK,blue,FW,   VICTORY   ,59.1k,15,  11 ,  2 ,  1 ,  3 ,  1 ,TahmKench,Ezreal,Morgana,Kaisa,Sion
