year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2020.0,summer,TCL,1,1907 Fenerbahce,Istanbul Wildcats,1.0,46:21,OK,blue,IW,   VICTORY   ,80.8k,17,  8 ,  1 ,  1 ,  4 ,  1 ,Sett,Kalista,Trundle,Leblanc,Fiddlesticks
2020.0,summer,TCL,1,1907 Fenerbahce,Istanbul Wildcats,1.0,46:21,OK,red,FB,   DEFEAT   ,73.3k,4,  4 ,  0 ,  0 ,  3 ,  1 ,Varus,Ornn,Graves,Olaf,LeeSin
2020.0,summer,TCL,1,Dark Passage,Team Aurora,1.0,34:06,OK,blue,AUR,   DEFEAT   ,51.4k,8,  1 ,  0 ,  0 ,  0 ,  0 ,Thresh,Akali,Syndra,Renekton,Nautilus
2020.0,summer,TCL,1,Dark Passage,Team Aurora,1.0,34:06,OK,red,DP,   VICTORY   ,66.0k,21,  8 ,  1 ,  2 ,  5 ,  2 ,Varus,Urgot,Kalista,Cassiopeia,Olaf
2020.0,summer,TCL,1,Galakticos,Besiktas Esports,1.0,31:54,OK,blue,BJK,   VICTORY   ,57.8k,10,  9 ,  1 ,  2 ,  5 ,  2 ,Kalista,MissFortune,Graves,Ornn,Aatrox
2020.0,summer,TCL,1,Galakticos,Besiktas Esports,1.0,31:54,OK,red,GAL,   DEFEAT   ,49.3k,5,  2 ,  0 ,  0 ,  0 ,  0 ,Syndra,Varus,Sett,Renekton,Fiora
2020.0,summer,TCL,1,Galatasaray,5 Ronin,1.0,37:37,OK,blue,GS,   VICTORY   ,65.5k,11,  10 ,  1 ,  2 ,  1 ,  0 ,Sett,Karthus,Kalista,Corki,Renekton
2020.0,summer,TCL,1,Galatasaray,5 Ronin,1.0,37:37,OK,red,5R,   DEFEAT   ,59.5k,5,  5 ,  0 ,  0 ,  5 ,  2 ,Varus,Syndra,Yuumi,Azir,Zoe
2020.0,summer,TCL,1,Royal Youth,Papara SuperMassive,1.0,28:10,OK,blue,SUP,   VICTORY   ,56.8k,21,  8 ,  1 ,  1 ,  4 ,  1 ,Zoe,Renekton,Graves,Yuumi,MonkeyKing
2020.0,summer,TCL,1,Royal Youth,Papara SuperMassive,1.0,28:10,OK,red,RYL,   DEFEAT   ,43.5k,5,  1 ,  0 ,  0 ,  0 ,  1 ,Varus,Kalista,Syndra,Kindred,RekSai
