year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2020.0,summer,PGN,1,Cyberground,YDN,1.0,27:09,OK,blue,CGG,   VICTORY   ,49.9k,16,  8 ,  1 ,  1 ,  3 ,  2 ,Cassiopeia,Gragas,LeeSin,Sylas,Nautilus
2020.0,summer,PGN,1,Cyberground,YDN,1.0,27:09,OK,red,YDN,   DEFEAT   ,39.9k,8,  1 ,  0 ,  0 ,  1 ,  0 ,Sett,RekSai,Syndra,Braum,
2020.0,summer,PGN,1,Outplayed,Mkers,1.0,28:46,OK,blue,OP,   DEFEAT   ,44.2k,7,  3 ,  0 ,  1 ,  0 ,  0 ,Zoe,Trundle,Thresh,Gangplank,Gragas
2020.0,summer,PGN,1,Outplayed,Mkers,1.0,28:46,OK,red,MKS,   VICTORY   ,55.0k,17,  8 ,  1 ,  0 ,  4 ,  2 ,Graves,Varus,Ornn,Pantheon,Leblanc
2020.0,summer,PGN,1,Racoon,CP Sparks,1.0,29:10,OK,blue,RCN,   VICTORY   ,55.8k,13,  11 ,  3 ,  1 ,  3 ,  2 ,Karthus,Leblanc,Syndra,Soraka,Ornn
2020.0,summer,PGN,1,Racoon,CP Sparks,1.0,29:10,OK,red,SPK,   DEFEAT   ,43.1k,2,  2 ,  0 ,  0 ,  1 ,  0 ,Azir,Ashe,LeeSin,Ekko,Zoe
2020.0,summer,PGN,1,DayDreamers,Morning Stars,1.0,34:36,OK,blue,DD,   DEFEAT   ,52.4k,6,  2 ,  0 ,  0 ,  2 ,  0 ,Syndra,Cassiopeia,Sett,Aphelios,Gangplank
2020.0,summer,PGN,1,DayDreamers,Morning Stars,1.0,34:36,OK,red,SMS,   VICTORY   ,62.4k,12,  11 ,  3 ,  2 ,  3 ,  2 ,MonkeyKing,Varus,Xerath,Fiora,Azir
2020.0,summer,PGN,1,YDN,CP Sparks,1.0,31:49,OK,blue,YDN,   DEFEAT   ,48.2k,10,  1 ,  0 ,  0 ,  0 ,  0 ,Leblanc,Elise,Graves,Irelia,Maokai
2020.0,summer,PGN,1,YDN,CP Sparks,1.0,31:49,OK,red,SPK,   VICTORY   ,61.1k,19,  10 ,  2 ,  1 ,  5 ,  2 ,Trundle,Sett,Kalista,Taric,Kled
2020.0,summer,PGN,1,Mkers,Cyberground,1.0,21:58,OK,blue,MKS,   VICTORY   ,50.1k,25,  10 ,  2 ,  1 ,  3 ,  2 ,RekSai,Ornn,Syndra,Khazix,Renekton
