year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2020.0,spring,Challengers Korea,1,hyFresh Blade,Seorabeol Gaming,1.0,40:27,OK,blue,BRB,   VICTORY   ,70.2k,13,  7 ,  1 ,  1 ,  3 ,  2 ,Elise,Pantheon,Rumble,Cassiopeia,Ryze
2020.0,spring,Challengers Korea,1,hyFresh Blade,Seorabeol Gaming,1.0,40:27,OK,red,SRB,   DEFEAT   ,68.1k,7,  5 ,  0 ,  1 ,  3 ,  0 ,Akali,Lucian,Sett,Irelia,Kennen
2020.0,spring,Challengers Korea,1,hyFresh Blade,Seorabeol Gaming,2.0,39:15,OK,blue,SRB,   VICTORY   ,72.0k,13,  8 ,  1 ,  1 ,  4 ,  2 ,Irelia,Mordekaiser,Lucian,MissFortune,Senna
2020.0,spring,Challengers Korea,1,hyFresh Blade,Seorabeol Gaming,2.0,39:15,OK,red,BRB,   DEFEAT   ,61.7k,7,  4 ,  0 ,  0 ,  2 ,  0 ,Akali,Elise,Sett,Yorick,Thresh
2020.0,spring,Challengers Korea,1,hyFresh Blade,Seorabeol Gaming,3.0,26:07,OK,blue,BRB,   VICTORY   ,51.4k,18,  7 ,  1 ,  1 ,  3 ,  1 ,Elise,Pantheon,Sett,Leona,Leblanc
2020.0,spring,Challengers Korea,1,hyFresh Blade,Seorabeol Gaming,3.0,26:07,OK,red,SRB,   DEFEAT   ,36.5k,1,  1 ,  0 ,  0 ,  1 ,  1 ,Akali,Lucian,Ornn,Zac,Mordekaiser
2020.0,spring,Challengers Korea,1,OZ Gaming,Dynamics,1.0,31:43,OK,blue,OZ,   DEFEAT   ,47.3k,4,  0 ,  0 ,  0 ,  1 ,  0 ,Elise,Irelia,Lucian,Nautilus,Thresh
2020.0,spring,Challengers Korea,1,OZ Gaming,Dynamics,1.0,31:43,OK,red,DYN,   VICTORY   ,60.7k,14,  11 ,  3 ,  2 ,  3 ,  2 ,Akali,Rumble,Sett,Mordekaiser,Ornn
2020.0,spring,Challengers Korea,1,OZ Gaming,Dynamics,2.0,25:39,OK,blue,DYN,   VICTORY   ,48.3k,8,  9 ,  1 ,  1 ,  3 ,  2 ,Rumble,Olaf,Lucian,Fiora,Aatrox
2020.0,spring,Challengers Korea,1,OZ Gaming,Dynamics,2.0,25:39,OK,red,OZ,   DEFEAT   ,35.5k,0,  0 ,  0 ,  0 ,  1 ,  0 ,Akali,Sett,Elise,Braum,Nautilus
