year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2019.0,summer,LEC,1,G2,Splyce,1.0,22:45,OK,blue,G2,   VICTORY   ,48.3k,19,  11 ,  3 ,  0 ,  2 ,  1 ,Yuumi,Aatrox,Xayah,Thresh,Jayce
2019.0,summer,LEC,1,G2,Splyce,1.0,22:45,OK,red,SPY,   DEFEAT   ,37.2k,6,  2 ,  0 ,  0 ,  0 ,  0 ,Draven,Irelia,Elise,Alistar,Kalista
2019.0,summer,LEC,1,Team Vitality,Origen,1.0,27:57,OK,blue,OG,   GEWONNEN   ,58.3 k,22,  11 ,  3 ,  1 ,  1 ,  0 ,Ryze,Draven,Sylas,Renekton,Gangplank
2019.0,summer,LEC,1,Team Vitality,Origen,1.0,27:57,OK,red,VIT,   VERLOREN   ,46.2 k,4,  3 ,  0 ,  0 ,  1 ,  1 ,Aatrox,Irelia,Yuumi,Neeko,Leblanc
2019.0,summer,LEC,1,Rogue,Misfits,1.0,28:26,OK,blue,RGE,   DEFEAT   ,43.7k,12,  0 ,  0 ,  0 ,  0 ,  0 ,Draven,Yuumi,Xayah,Cassiopeia,Azir
2019.0,summer,LEC,1,Rogue,Misfits,1.0,28:26,OK,red,MSF,   VICTORY   ,56.9k,16,  10 ,  1 ,  1 ,  4 ,  1 ,Ryze,Aatrox,Irelia,Sona,Sivir
2019.0,summer,LEC,1,Fnatic,SK Gaming,1.0,31:07,OK,blue,FNC,   VICTORY   ,61.5k,15,  10 ,  1 ,  1 ,  3 ,  1 ,Sylas,Rakan,RekSai,Olaf,LeeSin
2019.0,summer,LEC,1,Fnatic,SK Gaming,1.0,31:07,OK,red,SK,   DEFEAT   ,46.5k,5,  0 ,  0 ,  0 ,  1 ,  0 ,Aatrox,Yuumi,Sejuani,Braum,Jayce
2019.0,summer,LEC,1,FC Schalke,Excel Esports,1.0,40:59,OK,blue,S04,   VICTORY   ,75.1k,17,  8 ,  1 ,  1 ,  3 ,  1 ,Heimerdinger,Irelia,Yuumi,Sona,Sivir
2019.0,summer,LEC,1,FC Schalke,Excel Esports,1.0,40:59,OK,red,XL,   DEFEAT   ,67.3k,3,  5 ,  0 ,  1 ,  1 ,  0 ,Sylas,Xayah,Ryze,Nautilus,Kaisa
