year,season,league_name,week,team_1,team_2,set_number,state
2017.0,summer,LEC,1,H2k Gaming,Splyce,1.0,this row doesn't have MH_url
2017.0,summer,LEC,1,H2k Gaming,Splyce,2.0,this row doesn't have MH_url
2017.0,summer,LEC,1,Fnatic,Misfits,1.0,this row doesn't have MH_url
2017.0,summer,LEC,1,Fnatic,Misfits,2.0,this row doesn't have MH_url
2017.0,summer,LEC,1,Team ROCCAT,G2,1.0,this row doesn't have MH_url
2017.0,summer,LEC,1,Team ROCCAT,G2,2.0,this row doesn't have MH_url
2017.0,summer,LEC,1,Team ROCCAT,G2,3.0,this row doesn't have MH_url
2017.0,summer,LEC,1,Team Vitality,Unicorns Of Love,1.0,this row doesn't have MH_url
2017.0,summer,LEC,1,Team Vitality,Unicorns Of Love,2.0,this row doesn't have MH_url
2017.0,summer,LEC,1,H2k Gaming,Mysterious Monkeys,1.0,this row doesn't have MH_url
2017.0,summer,LEC,1,H2k Gaming,Mysterious Monkeys,2.0,this row doesn't have MH_url
2017.0,summer,LEC,1,Fnatic,Ninjas in Pyjamas,1.0,this row doesn't have MH_url
2017.0,summer,LEC,1,Fnatic,Ninjas in Pyjamas,2.0,this row doesn't have MH_url
2017.0,summer,LEC,2,Misfits,Ninjas in Pyjamas,1.0,this row doesn't have MH_url
2017.0,summer,LEC,2,Misfits,Ninjas in Pyjamas,2.0,this row doesn't have MH_url
2017.0,summer,LEC,2,G2,Fnatic,1.0,this row doesn't have MH_url
2017.0,summer,LEC,2,G2,Fnatic,2.0,this row doesn't have MH_url
2017.0,summer,LEC,2,G2,Fnatic,3.0,this row doesn't have MH_url
2017.0,summer,LEC,2,Splyce,Team Vitality,1.0,this row doesn't have MH_url
2017.0,summer,LEC,2,Splyce,Team Vitality,2.0,this row doesn't have MH_url
2017.0,summer,LEC,2,Mysterious Monkeys,Unicorns Of Love,1.0,this row doesn't have MH_url
2017.0,summer,LEC,2,Mysterious Monkeys,Unicorns Of Love,2.0,this row doesn't have MH_url
2017.0,summer,LEC,2,Misfits,Team ROCCAT,1.0,this row doesn't have MH_url
2017.0,summer,LEC,2,Misfits,Team ROCCAT,2.0,this row doesn't have MH_url
2017.0,summer,LEC,2,Misfits,Team ROCCAT,3.0,this row doesn't have MH_url
2017.0,summer,LEC,2,Ninjas in Pyjamas,G2,1.0,this row doesn't have MH_url
2017.0,summer,LEC,2,Ninjas in Pyjamas,G2,2.0,this row doesn't have MH_url
2017.0,summer,LEC,2,Splyce,Mysterious Monkeys,1.0,this row doesn't have MH_url
2017.0,summer,LEC,2,Splyce,Mysterious Monkeys,2.0,this row doesn't have MH_url
2017.0,summer,LEC,2,Unicorns Of Love,H2k Gaming,1.0,this row doesn't have MH_url
2017.0,summer,LEC,2,Unicorns Of Love,H2k Gaming,2.0,this row doesn't have MH_url
2017.0,summer,LEC,2,Unicorns Of Love,H2k Gaming,3.0,this row doesn't have MH_url
2017.0,summer,LEC,3,Team Vitality,Mysterious Monkeys,1.0,this row doesn't have MH_url
2017.0,summer,LEC,3,Team Vitality,Mysterious Monkeys,2.0,this row doesn't have MH_url
2017.0,summer,LEC,3,Team ROCCAT,Fnatic,1.0,this row doesn't have MH_url
2017.0,summer,LEC,3,Team ROCCAT,Fnatic,2.0,this row doesn't have MH_url
2017.0,summer,LEC,3,Team ROCCAT,Fnatic,3.0,this row doesn't have MH_url
2017.0,summer,LEC,3,Misfits,G2,1.0,this row doesn't have MH_url
2017.0,summer,LEC,3,Misfits,G2,2.0,this row doesn't have MH_url
2017.0,summer,LEC,3,Misfits,G2,3.0,this row doesn't have MH_url
2017.0,summer,LEC,3,Splyce,Unicorns Of Love,1.0,this row doesn't have MH_url
2017.0,summer,LEC,3,Splyce,Unicorns Of Love,2.0,this row doesn't have MH_url
2017.0,summer,LEC,3,Splyce,Unicorns Of Love,3.0,this row doesn't have MH_url
2017.0,summer,LEC,3,Team ROCCAT,Ninjas in Pyjamas,1.0,this row doesn't have MH_url
2017.0,summer,LEC,3,Team ROCCAT,Ninjas in Pyjamas,2.0,this row doesn't have MH_url
