year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2019.0,spring,VCS,1,FTV Esports,Cherry Esports,1.0,37:04,OK,blue,FTV,   VICTORY   ,76.0k,24,  9 ,  1 ,  1 ,  2 ,  1 ,Khazix,Camille,Thresh,Varus,Sivir
2019.0,spring,VCS,1,FTV Esports,Cherry Esports,1.0,37:04,OK,red,CR,   DEFEAT   ,70.3k,23,  8 ,  2 ,  1 ,  3 ,  0 ,Cassiopeia,Lucian,Galio,Nidalee,Sejuani
2019.0,spring,VCS,1,FTV Esports,Cherry Esports,2.0,43:14,OK,blue,CR,   DEFEAT   ,79.9k,20,  5 ,  0 ,  1 ,  4 ,  0 ,Irelia,Cassiopeia,Aatrox,Varus,Caitlyn
2019.0,spring,VCS,1,FTV Esports,Cherry Esports,2.0,43:14,OK,red,FTV,   VICTORY   ,84.0k,23,  11 ,  3 ,  2 ,  2 ,  1 ,Camille,Lissandra,Galio,Leblanc,Akali
2019.0,spring,VCS,1,Sky Gaming Daklak,GAM Esports,1.0,30:47,OK,blue,SGD,   VICTORY   ,60.6k,20,  8 ,  1 ,  1 ,  3 ,  1 ,Akali,Galio,Aatrox,Thresh,Varus
2019.0,spring,VCS,1,Sky Gaming Daklak,GAM Esports,1.0,30:47,OK,red,GAM,   DEFEAT   ,50.3k,14,  2 ,  0 ,  0 ,  1 ,  0 ,Lucian,Cassiopeia,Camille,Sion,Viktor
2019.0,spring,VCS,1,Sky Gaming Daklak,GAM Esports,2.0,31:25,OK,blue,GAM,   VICTORY   ,59.7k,18,  9 ,  2 ,  1 ,  1 ,  1 ,Kaisa,Lucian,Alistar,Irelia,Ryze
2019.0,spring,VCS,1,Sky Gaming Daklak,GAM Esports,2.0,31:25,OK,red,SGD,   DEFEAT   ,51.6k,5,  2 ,  0 ,  0 ,  3 ,  0 ,Cassiopeia,Galio,Akali,Sejuani,Syndra
2019.0,spring,VCS,1,Sky Gaming Daklak,GAM Esports,3.0,26:51,OK,blue,SGD,   DEFEAT   ,39.5k,5,  0 ,  0 ,  0 ,  1 ,  0 ,Akali,Galio,Aatrox,Xayah,Sivir
2019.0,spring,VCS,1,Sky Gaming Daklak,GAM Esports,3.0,26:51,OK,red,GAM,   VICTORY   ,52.1k,24,  9 ,  2 ,  1 ,  3 ,  1 ,Kaisa,Lucian,Alistar,Ryze,Leona
2019.0,spring,VCS,1,Saigon Buffalo,Cerberus Esports,1.0,24:13,OK,blue,PVB,   VICTORY   ,51.8k,20,  8 ,  1 ,  1 ,  2 ,  1 ,Camille,Alistar,Cassiopeia,Morgana,TahmKench
2019.0,spring,VCS,1,Saigon Buffalo,Cerberus Esports,1.0,24:13,OK,red,CES,   DEFEAT   ,38.2k,8,  1 ,  0 ,  0 ,  0 ,  0 ,Aatrox,Jayce,Lucian,Kindred,Khazix
2019.0,spring,VCS,1,Saigon Buffalo,Cerberus Esports,2.0,25:30,OK,blue,CES,   DEFEAT   ,36.5k,5,  0 ,  0 ,  0 ,  0 ,  0 ,Gragas,Camille,Irelia,Sejuani,Khazix
2019.0,spring,VCS,1,Saigon Buffalo,Cerberus Esports,2.0,25:30,OK,red,PVB,   VICTORY   ,54.0k,24,  8 ,  1 ,  1 ,  3 ,  1 ,Cassiopeia,Lucian,Alistar,Caitlyn,Varus
2019.0,spring,VCS,1,Friends Forever Gaming,EVOS Esports,1.0,42:08,OK,blue,FFQ,   VICTORY   ,84.0k,25,  11 ,  5 ,  2 ,  3 ,  1 ,Alistar,Ryze,Camille,Morgana,Leblanc
2019.0,spring,VCS,1,Friends Forever Gaming,EVOS Esports,1.0,42:08,OK,red,EVS,   DEFEAT   ,73.2k,19,  4 ,  0 ,  0 ,  2 ,  0 ,Akali,Lucian,Aatrox,XinZhao,Irelia
2019.0,spring,VCS,1,Friends Forever Gaming,EVOS Esports,2.0,28:04,OK,blue,EVS,   DEFEAT   ,49.3k,8,  2 ,  0 ,  0 ,  0 ,  0 ,Akali,Yasuo,Gragas,TahmKench,Morgana
2019.0,spring,VCS,1,Friends Forever Gaming,EVOS Esports,2.0,28:04,OK,red,FFQ,   VICTORY   ,59.6k,24,  11 ,  3 ,  1 ,  4 ,  1 ,Alistar,Camille,Aatrox,Galio,Irelia
2019.0,spring,VCS,1,Cerberus Esports,FTV Esports,1.0,,AttributeError,,,,,,,,,,,,,,,
2019.0,spring,VCS,1,Cerberus Esports,FTV Esports,2.0,27:18,OK,blue,FTV,   DEFEAT   ,42.5k,6,  1 ,  0 ,  0 ,  0 ,  1 ,,,,,
2019.0,spring,VCS,1,Cerberus Esports,FTV Esports,2.0,27:18,OK,red,CES,   VICTORY   ,58.1k,24,  11 ,  4 ,  1 ,  2 ,  0 ,,,,,
2019.0,spring,VCS,1,GAM Esports,Friends Forever Gaming,1.0,29:36,OK,blue,GAM,   DEFEAT   ,45.7k,5,  1 ,  0 ,  0 ,  0 ,  1 ,Kaisa,Lucian,Cassiopeia,Xayah,Galio
