year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2018.0,summer,LEC,1,Splyce,Team Vitality,1.0,24:45,OK,blue,SPY,   DEFEAT   ,36.2k,2,  1 ,  0 ,  0 ,  0 ,  0 ,Ryze,Taric,Vladimir,KogMaw,Lucian
2018.0,summer,LEC,1,Splyce,Team Vitality,1.0,24:45,OK,red,VIT,   VICTORY   ,50.5k,10,  10 ,  2 ,  1 ,  2 ,  1 ,Taliyah,Lulu,Ornn,Pyke,Camille
2018.0,summer,LEC,1,H2k Gaming,Giants Gaming,1.0,45:33,OK,blue,H2K,   DEFEAT   ,73.6k,13,  6 ,  1 ,  0 ,  1 ,  0 ,Ryze,Graves,Vladimir,Shen,Aatrox
2018.0,summer,LEC,1,H2k Gaming,Giants Gaming,1.0,45:33,OK,red,GIA,   VICTORY   ,78.0k,9,  10 ,  1 ,  2 ,  4 ,  1 ,Taric,Irelia,Lulu,Mordekaiser,Draven
2018.0,summer,LEC,1,FC Schalke,Unicorns Of Love,1.0,34:03,OK,blue,S04,   VICTORY   ,64.0k,9,  10 ,  2 ,  1 ,  1 ,  0 ,Vladimir,Ornn,Taric,Alistar,Rakan
2018.0,summer,LEC,1,FC Schalke,Unicorns Of Love,1.0,34:03,OK,red,UOL,   DEFEAT   ,60.0k,6,  6 ,  0 ,  0 ,  1 ,  1 ,Zoe,Lulu,Irelia,Ryze,Fizz
2018.0,summer,LEC,1,G2,Team ROCCAT,1.0,23:38,OK,blue,G2,   VICTORY   ,49.4k,13,  10 ,  2 ,  0 ,  1 ,  1 ,Vladimir,Camille,Lulu,Skarner,Nocturne
2018.0,summer,LEC,1,G2,Team ROCCAT,1.0,23:38,OK,red,ROC,   DEFEAT   ,32.0k,2,  0 ,  0 ,  0 ,  0 ,  0 ,Irelia,Taliyah,Taric,Aatrox,Ezreal
2018.0,summer,LEC,1,Fnatic,Misfits,1.0,26:43,OK,blue,FNC,   DEFEAT   ,37.1k,3,  0 ,  0 ,  0 ,  0 ,  0 ,Zoe,Yasuo,Taliyah,Fiddlesticks,Vladimir
2018.0,summer,LEC,1,Fnatic,Misfits,1.0,26:43,OK,red,MSF,   VICTORY   ,55.0k,15,  10 ,  2 ,  1 ,  0 ,  1 ,Irelia,Braum,Ornn,Karma,MasterYi
2018.0,summer,LEC,1,Team ROCCAT,H2k Gaming,1.0,27:45,OK,blue,ROC,   VICTORY   ,57.6k,18,  8 ,  2 ,  1 ,  3 ,  1 ,Ryze,Taric,Darius,Aatrox,DrMundo
2018.0,summer,LEC,1,Team ROCCAT,H2k Gaming,1.0,27:45,OK,red,H2K,   DEFEAT   ,40.4k,2,  1 ,  0 ,  0 ,  0 ,  0 ,Zoe,Taliyah,Irelia,Soraka,Morgana
2018.0,summer,LEC,1,Misfits,Unicorns Of Love,1.0,23:03,OK,blue,MSF,   VICTORY   ,52.4k,28,  9 ,  1 ,  1 ,  1 ,  1 ,Vladimir,Yasuo,Rakan,Gangplank,Ezreal
2018.0,summer,LEC,1,Misfits,Unicorns Of Love,1.0,23:03,OK,red,UOL,   DEFEAT   ,35.4k,7,  1 ,  0 ,  0 ,  0 ,  0 ,Zoe,Irelia,Morgana,Zyra,TahmKench
2018.0,summer,LEC,1,Team Vitality,Giants Gaming,1.0,28:03,OK,blue,VIT,   VICTORY   ,58.8k,17,  10 ,  2 ,  1 ,  2 ,  1 ,Braum,Vladimir,Taric,DrMundo,Darius
2018.0,summer,LEC,1,Team Vitality,Giants Gaming,1.0,28:03,OK,red,GIA,   DEFEAT   ,45.5k,7,  2 ,  0 ,  0 ,  0 ,  0 ,Zoe,Irelia,Aatrox,Heimerdinger,Thresh
2018.0,summer,LEC,1,Fnatic,FC Schalke,1.0,24:43,OK,blue,FNC,   VICTORY   ,44.6k,6,  6 ,  1 ,  1 ,  0 ,  0 ,Zoe,Lulu,Irelia,Pyke,Lucian
2018.0,summer,LEC,1,Fnatic,FC Schalke,1.0,24:43,OK,red,S04,   DEFEAT   ,45.2k,5,  5 ,  0 ,  0 ,  2 ,  1 ,Ornn,Taric,Braum,DrMundo,Fiddlesticks
2018.0,summer,LEC,1,G2,Splyce,1.0,33:39,OK,blue,G2,   VICTORY   ,68.0k,14,  11 ,  3 ,  2 ,  1 ,  1 ,Vladimir,Camille,Lulu,Ryze,Cassiopeia
