date,league_name,year,season,team_1,team_2,betting_site,special:game_win:home,special:game_win:away,saved_time
2020-09-17,European Masters,2020.0,summer,mousesports,K1CK Neosurf,unikrn,1.61,2.20,2020-09-17 11:00:00
