date,league_name,year,season,team_1,team_2,betting_site,special:game_win:home,special:game_win:away,saved_time
2020-09-13,European Masters,2020.0,summer,Team GamerLegion,Movistar Riders,unikrn,2.20,1.61,2020-09-13 23:00:00
